file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F01492,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/h2u.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u__F01492.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01493,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/wire info on blank letter head --- wire acct.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/wire info on blank letter head --- wire acct.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01494,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/Batch#2/ACH Instructions to Bio-Logic USA - Pinnacle.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/ACH Instructions to Bio-Logic USA - Pinnacle.docx,PLACED,10 Technical & Diligence,False,moved,True
F01495,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/Batch#2/Invoice_2022210247_1665691215067.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice_2022210247_1665691215067.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01496,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/Batch#2/Quote_22976_1664885374503.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Quote_22976_1664885374503.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01497,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/Batch#2/Sales Invoice ARPOS22-1809.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Sales Invoice ARPOS22-1809.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01498,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/Batch#2/Sales Invoice ARPOS22-1885.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Sales Invoice ARPOS22-1885.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01499,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Equipment/Batch#2/SalesOrd_79677.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SalesOrd_79677.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01500,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Upfit/22-0729_JN2202 ASR#1(v1.0 H2U Lab).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/22-0729_JN2202 ASR_1(v1.0 H2U Lab)__F01500.pdf,PLACED,10 Technical & Diligence,True,moved,True
F01501,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Lab Upfit/Inv_220206_from_GP_Architecture_Inc._23564.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Inv_220206_from_GP_Architecture_Inc._23564__F01501.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01502,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/FC11501.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/FC11501.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01503,CaliCat (H2U),"2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/GDE, Fuel cell store.pdf","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/GDE, Fuel cell store.pdf",PLACED,10 Technical & Diligence,False,moved,True
F01504,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/H2U Technologies - CIP - Sequoia Transactions[158].xls,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - CIP - Sequoia Transactions[158].xls,PLACED,10 Technical & Diligence,False,moved,True
F01505,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/Inv_265287_from_EBusiness_International_Inc._44480.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Inv_265287_from_EBusiness_International_Inc._44480.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01506,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/Inv_265390_from_EBusiness_International_Inc._3044.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Inv_265390_from_EBusiness_International_Inc._3044.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01507,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/Pavel Water Filtration ck#1061.PDF,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Pavel Water Filtration ck_1061.PDF,PLACED,10 Technical & Diligence,True,moved,True
F01508,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/Quote for GDE.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Quote for GDE.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01509,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/Quote for PTFF.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Quote for PTFF.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01510,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/Quote_8573_from_ION_POWER_INC.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Quote_8573_from_ION_POWER_INC.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01511,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Oct 2022/Sequoia/SScan22100714230.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SScan22100714230__F01511.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01512,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/Bank Depositor Agreement.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Bank Depositor Agreement.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01513,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/Deposit Agreement and Disclosure Statement 5-31-20.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Deposit Agreement and Disclosure Statement 5-31-20.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01514,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/Depositor_Agreement_Business_2_page.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Depositor_Agreement_Business_2_page.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01515,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/Innovators Card Agreement.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Innovators Card Agreement.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01516,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/Innovators_Card_Application_Form.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Innovators_Card_Application_Form.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01517,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/Instructions For Signing DocuSign Forms.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Instructions For Signing DocuSign Forms.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01518,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/SVB - H2U TECHNOLOGIES_ INC_ - Welcome Call Follow Up.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SVB - H2U TECHNOLOGIES_ INC_ - Welcome Call Follow Up.msg,PLACED,10 Technical & Diligence,False,moved,True
F01519,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/SVB - H2U Technologies_ Inc_ - Account Inquires - Welcome Call .msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SVB - H2U Technologies_ Inc_ - Account Inquires - Welcome Call.msg,PLACED,10 Technical & Diligence,True,moved,True
F01520,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/SVB_Go_Online_Banking_Enrollment.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SVB_Go_Online_Banking_Enrollment.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01521,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/StartUp_MMA (1).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/StartUp_MMA (1).pdf,PLACED,10 Technical & Diligence,False,moved,True
F01522,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/SVB/svb-startup-banking-overview.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/svb-startup-banking-overview.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01523,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Sep 2022/Brex_Transactions_2022-10-04_065104_PM.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Brex_Transactions_2022-10-04_065104_PM.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01524,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Sep 2022/H2U 2022 FA.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U 2022 FA__F01524.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01525,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Sep 2022/H2U Technologies - FS September 2022.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - FS September 2022.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01526,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Sep 2022/Lab Equipment/6652.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/6652.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01527,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Finance/Sep 2022/Lab Equipment/Inv_6637_from_PRECISION_WELDING__FABRICATION_72140.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Inv_6637_from_PRECISION_WELDING__FABRICATION_72140.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01528,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/2022-590 signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/2022-590 signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01529,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/2022-590.pdf,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/2022-590.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01530,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/211207 De Nora Invoice.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/211207 De Nora Invoice__F01530.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01531,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U Business Development tracker.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Business Development tracker.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01532,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U Consulting Agreement 030422.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement 030422__F01532.docx,PLACED,10 Technical & Diligence,False,moved,True
F01533,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U Consulting Agreement Erik Severin.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement Erik Severin__F01533.docx,PLACED,10 Technical & Diligence,False,moved,True
F01534,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U Exp Report.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Exp Report.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01535,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U Letterhead.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Letterhead.docx,PLACED,10 Technical & Diligence,False,moved,True
F01536,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO 100522.pdf,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U PO 100522.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01537,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO 100522.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U PO 100522.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01538,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO 100622.pdf,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U PO 100622.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01539,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO 100622.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U PO 100622.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01540,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO 121922.pdf,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U PO 121922.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01541,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO 121922.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U PO 121922.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01542,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U PO.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U PO.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01543,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/H2U Series B Contact list.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Series B Contact list.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01544,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/Invoice Sam Stephen H2U 230131.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice Sam Stephen H2U 230131.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01545,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/NDA (Form - One way).docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/NDA (Form - One way).docx,PLACED,10 Technical & Diligence,False,moved,True
F01546,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/NDA Enel-H2U CLEAN for signing.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/NDA Enel-H2U CLEAN for signing.docx,PLACED,10 Technical & Diligence,False,moved,True
F01547,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/Offer Letter (form) 2021-02-08 v1 (employees - options).docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Offer Letter (form) 2021-02-08 v1 (employees - options).docx,PLACED,10 Technical & Diligence,False,moved,True
F01548,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/Offer Letter - Att. A - Confidentiality Agt. 2020-10-05 v1 (Caltech).docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Offer Letter - Att. A - Confidentiality Agt. 2020-10-05 v1 (Caltech).docx,PLACED,10 Technical & Diligence,False,moved,True
F01549,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/Offer Letter - Att. A - Confidentiality Agt. 2020-10-05 v1 (NON-Caltech).docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Offer Letter - Att. A - Confidentiality Agt. 2020-10-05 v1 (NON-Caltech).docx,PLACED,10 Technical & Diligence,False,moved,True
F01550,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/Payment Authorization.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Payment Authorization.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01551,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/Short Form Consulting Agreement.doc,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Short Form Consulting Agreement.doc,PLACED,10 Technical & Diligence,False,moved,True
F01552,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/fw9 H2U.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/fw9 H2U.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01553,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/fw9 H2U1.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/fw9 H2U1.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01554,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Forms/fw9 H2U2.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/fw9 H2U2__F01554.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01555,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2022 Paid Holiday Schedule.pptx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/2022 Paid Holiday Schedule.pptx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01556,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2023 Paid Holiday Schedule.pptx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/2023 Paid Holiday Schedule.pptx,PLACED,10 Technical & Diligence,False,moved,True
F01557,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/Current employee and 1099 list.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Current employee and 1099 list.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01558,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/Gusto employee and IC 2022-2023.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Gusto employee and IC 2022-2023.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01559,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/Org Chart - 12-31-22.pptx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Org Chart - 12-31-22.pptx,PLACED,10 Technical & Diligence,False,moved,True
F01560,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/Org Chart 5.20.22.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Org Chart 5.20.22.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01561,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/Updated Approval Matrix.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Updated Approval Matrix.msg,PLACED,10 Technical & Diligence,False,moved,True
F01562,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/payroll_data_export_h2u-technologies-inc_2022.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/payroll_data_export_h2u-technologies-inc_2022.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01563,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/signature authority.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/signature authority.msg,PLACED,10 Technical & Diligence,False,moved,True
F01564,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/83b election - signed and sent 2020  S Ryu.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/83b election - signed and sent 2020 S Ryu.docx,PLACED,10 Technical & Diligence,True,moved,True
F01565,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/83b election - signed and sent 2020.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/83b election - signed and sent 2020.docx,PLACED,10 Technical & Diligence,False,moved,True
F01566,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/DISANTO 83b submission H2U.jpg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/DISANTO 83b submission H2U.jpg,PLACED,10 Technical & Diligence,False,moved,True
F01567,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/DiSanto H2U 83b filing ack from IRS.jpg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/DiSanto H2U 83b filing ack from IRS.jpg,PLACED,10 Technical & Diligence,False,moved,True
F01568,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/H2U IRS Form 83b signed accepted 11-2020 LEWKE.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U IRS Form 83b signed accepted 11-2020 LEWKE.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01569,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/H2U IRS Form 83b signed accepted 11-2020.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U IRS Form 83b signed accepted 11-2020.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01570,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/LZhou_signed83b.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/LZhou_signed83b.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01571,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/MOTUS VENTURES H2U 83b submission.jpg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/MOTUS VENTURES H2U 83b submission.jpg,PLACED,10 Technical & Diligence,False,moved,True
F01572,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/duterme 83b (2).jpg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/duterme 83b (2).jpg,PLACED,10 Technical & Diligence,False,moved,True
F01573,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/duterme 83b.jpg,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/duterme 83b.jpg,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01574,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/h2u - 83b election - irs confirmation Nitin Vaish.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u - 83b election - irs confirmation Nitin Vaish.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01575,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/jianjin-83b-p1.jpg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/jianjin-83b-p1.jpg,PLACED,10 Technical & Diligence,False,moved,True
F01576,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/jianjin-83b-p2.jpg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/jianjin-83b-p2.jpg,PLACED,10 Technical & Diligence,False,moved,True
F01577,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/83bs/nates83belectionform.zip,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/nates83belectionform.zip,PLACED,10 Technical & Diligence,False,moved,True
F01578,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/H2U Advisory Board Member Agreement - CLEAN.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Advisory Board Member Agreement - CLEAN.docx,PLACED,10 Technical & Diligence,False,moved,True
F01579,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/H2U Advisory Board Member Agreement v2 RED.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Advisory Board Member Agreement v2 RED.docx,PLACED,10 Technical & Diligence,False,moved,True
F01580,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/83b election H2U Willow.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/83b election H2U Willow.docx,PLACED,10 Technical & Diligence,False,moved,True
F01581,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/H2U Advisory Board Member Agreement - CLEAN.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Advisory Board Member Agreement - CLEAN__F01581.docx,PLACED,10 Technical & Diligence,False,moved,True
F01582,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/H2U Board Advisory Agreement_Signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Board Advisory Agreement_Signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01583,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/H2U RSPA Willow Ventures LLC CLEAN.docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U RSPA Willow Ventures LLC CLEAN.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01584,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/H2U RSPA Willow Ventures LLC CLEAN.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U RSPA Willow Ventures LLC CLEAN.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01585,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/Ltr to IRS 83b election.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Ltr to IRS 83b election.docx,PLACED,10 Technical & Diligence,False,moved,True
F01586,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/Scan_SPA_SignaturePages Willow RSPA.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Scan_SPA_SignaturePages Willow RSPA.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01587,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/Scan_SPA_SignaturePages.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Scan_SPA_SignaturePages.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01588,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Advisors/Sean Ryu/Sean Ryu full advisor agreement w signatures.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Sean Ryu full advisor agreement w signatures.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01589,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Board members/Tom Werner/Board Appt Letter T Werner - signed.pdf,COMPANIES/CaliCat (H2U)/06_Board_and_Governance/Board Appt Letter T Werner - signed__F01589.pdf,PLACED,06 Board & Governance,False,moved,True
F01590,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/HR/2020-2021/Board members/Tom Werner/H2U Board Appointment Letter_Tom Werner (1).doc,COMPANIES/CaliCat (H2U)/06_Board_and_Governance/H2U Board Appointment Letter_Tom Werner (1)__F01590.doc,PLACED,06 Board & Governance,False,moved,True
